value,filter,filter
3593.8,3593.102977,-1.616664132
3595.6,3593.243198,0.103119114
3596,3593.383936,0.300963577
3595,3593.5249,-0.844894363
3596,3593.665828,0.025722676
3594,3593.80592,-2.027167285
3594,3593.943451,-1.947354656
3596,3594.076248,0.013144929
3594,3594.202956,-2.016661216
3595,3594.322683,-0.976554971
3595,3594.434494,-0.992848945
3595,3594.537899,-1.001332862
3594.2,3594.632606,-1.753907025
3595,3594.718107,-0.902964238
3595,3594.794105,-0.897714779
3594,3594.860623,-1.825923802
3595.6,3594.917688,-0.189408974
3595.8,3594.965916,-0.05935582
3595.2,3595.006773,-0.695321822
3595.4,3595.041661,-0.499481583
3595.4,3595.071549,-0.510482553
3595,3595.097185,-0.891514325
3595.2,3595.119046,-0.656791491
3595,3595.137391,-0.819691602
3595,3595.152395,-0.768416867
3595,3595.164173,-0.716276427
3594.2,3595.172658,-1.414859618
3594.8,3595.17748,-0.704067482
3594,3595.178131,-1.384840348
3593,3595.173804,-2.160620211
3592.2,3595.162782,-2.638380063
3594.8,3595.14314,0.15587948
3593.2,3595.114263,-1.321829116
3593,3595.076413,-1.296943797
3593,3595.029489,-1.073720537
3593.2,3594.973299,-0.676964264
3594,3594.908309,0.245726556
3594,3594.835889,0.310711358
3594,3594.758008,0.370017398
3594.6,3594.676785,0.987250976
3594.6,3594.594499,0.964869137
3594.6,3594.513489,0.941808322
3595,3594.435903,1.293734195
3595.2,3594.36376,1.410031461
3595.2,3594.299008,1.317351371
3595.2,3594.243294,1.228563596
3595.4,3594.197838,1.331388713
3595.4,3594.163527,1.226497882
3595.2,3594.140893,0.938903822
3595.4,3594.130034,1.055521425
3596,3594.130855,1.527512731
3597.6,3594.143801,2.8725575
3598,3594.170449,2.911047734
3598.8,3594.213232,3.298883273
3599.8,3594.274893,3.803384109
3599.6,3594.358174,3.091471712
3599.6,3594.465182,2.626019451
3599.8,3594.596854,2.380705606
3600,3594.753156,2.142948417
3599.8,3594.933336,1.537455411
3601,3595.136158,2.302087153
3600.4,3595.360262,1.263808271
3601,3595.604103,1.460117787
3601,3595.865782,1.053063237
3601.8,3596.14332,1.431361575
3601.8,3596.434919,0.996614096
3600,3596.73842,-1.091301949
3599.8,3597.050236,-1.428721728
3601,3597.36575,-0.40741187
3599.8,3597.680717,-1.763759653
3601.2,3597.991562,-0.511172359
3601.2,3598.295464,-0.723178287
3600.2,3598.590325,-1.849445338
3599.4,3598.87371,-2.646426569
3599.2,3599.142309,-2.770938758
3599.2,3599.3926,-2.676486353
3597.8,3599.621281,-3.89154293
3599.2,3599.82531,-2.307480507
3597.8,3600.002323,-3.524837992
3597,3600.150417,-4.010124495
3597.6,3600.267624,-3.09405018
3597,3600.352473,-3.389732386
3597,3600.404369,-3.060739594
3597,3600.423387,-2.74599418
3596.8,3600.410265,-2.633290079
3596.8,3600.366339,-2.32333724
3597.4,3600.293555,-1.465517301
3598,3600.19482,-0.69391512
3597.2,3600.073885,-1.318549361
3597.4,3599.934522,-0.915825751
3598,3599.780278,-0.173264875
3598,3599.614935,-0.075478069
3598,3599.442463,0.016445359
3599,3599.266798,1.04161441
3598,3599.091834,0.064801656
3598,3598.920888,0.146848475
3598,3598.756292,0.222971192
3597.8,3598.599712,0.105443232
3598.6,3598.452547,0.944879783
3598.4,3598.316241,0.743722677
3598.4,3598.192212,0.753078804
3598,3598.081406,0.384386189
3597.6,3597.984001,0.060534605
3597.4,3597.89937,-0.033602658
3598,3597.826482,0.638993878
3597.4,3597.764385,0.104523369
3597.4,3597.712116,0.199792599
3597.8,3597.668573,0.661864306
3597.6,3597.632829,0.504796076
3598,3597.604236,0.929651947
3597.6,3597.582275,0.549654853
3598,3597.56645,0.965057082
3597.6,3597.556233,0.576111131
3598,3597.551083,0.983068855
3598.2,3597.550581,1.149635647
3598.4,3597.554629,1.290537147
3598.4,3597.563371,1.219656342
3598.6,3597.576996,1.337876094
3598.6,3597.595672,1.246050347
3598,3597.619359,0.593730321
3598,3597.647498,0.578649719
3598.8,3597.679265,1.313339728
3597.8,3597.714041,0.261937267
3597.6,3597.751026,0.084647809
3598.8,3597.789122,1.242962614
3597.6,3597.827553,0.001840291
3597.4,3597.865553,-0.153353965
3597.8,3597.901899,0.274656771
3597.2,3597.935358,-0.288744492
3597.4,3597.964857,-0.031918329
3597.6,3597.989487,0.195119269
3597.6,3598.008761,0.206364638
3597.4,3598.022543,0.02717408
3597.8,3598.03085,0.43261501
3597.8,3598.033963,0.411484947
3597.8,3598.032453,0.389859884
3597.8,3598.026981,0.367865307
3597.8,3598.018177,0.345619713
3597.4,3598.006549,-0.052402043
3597.6,3597.992369,0.160192438
3597.6,3597.97581,0.158421916
3597.8,3597.95719,0.343217024
3598,3597.937063,0.503295147
3598.2,3597.916242,0.640289118
3597.8,3597.895636,0.192320567
3598.2,3597.875983,0.546432601
3598.2,3597.857906,0.478270493
3598,3597.842015,0.225912325
3598.4,3597.828793,0.564176549
3597.8,3597.81857,-0.081841956
3597.8,3597.811361,-0.088608995
3598.4,3597.806935,0.468445523
3598.2,3597.805264,0.203824652
3598.4,3597.806561,0.343368901
3598.4,3597.811043,0.274789435
3598.4,3597.81887,0.210922193
3597.6,3597.829933,-0.599645447
3597.4,3597.843467,-0.747935277
3598,3597.858262,-0.123091156
3598,3597.873402,-0.135688406
3597.6,3597.888404,-0.522498853
3598.2,3597.902869,0.0783497
3597.6,3597.916477,-0.520200002
3597.6,3597.92889,-0.481633267
3598,3597.939679,-0.069185604
3598,3597.948668,-0.081284243
3597.6,3597.955929,-0.467680038
3597.6,3597.961375,-0.429961678
3596.6,3597.964497,-1.333123476
3596.6,3597.964208,-1.180951021
3595.4,3597.958834,-2.164924133
3595.2,3597.946165,-2.077163761
3595,3597.923737,-1.983497227
3595.2,3597.889453,-1.509206985
3595.4,3597.842064,-1.07799584
3595.4,3597.781256,-0.875491989
3596.4,3597.70765,0.250951694
3596.4,3597.622906,0.305743256
3596.6,3597.529469,0.54189072
3596.2,3597.429903,0.184850431
3596.6,3597.326497,0.621974639
3597,3597.22145,1.004856364
3596.6,3597.117052,0.585598181
3596.6,3597.015338,0.58877363
3597.8,3596.918083,1.715603244
3596,3596.827026,-0.119438535
3598,3596.743556,1.832718168
3597.4,3596.668957,1.099908554
3596.2,3596.604382,-0.117475818
3597.4,3596.550089,1.063989648
3597.4,3596.505962,0.971377947
3597.6,3596.472284,1.070344507
3597.6,3596.44945,0.961653627
3598.8,3596.437905,1.985128935
3598.8,3596.438548,1.745296478
3597.2,3596.452186,0.017069478
3598.2,3596.478498,0.93303987
3598.6,3596.51654,1.16890954
3598.6,3596.565764,0.990826257
3598.8,3596.625882,1.01220522
3598.8,3596.69649,0.833459758
3599,3596.777041,0.854973651
3598,3596.866656,-0.261989892
3599,3596.963941,0.630342767
3597.6,3597.067169,-0.844007066
3599.2,3597.174526,0.676541063
3599.2,3597.28465,0.507185117
3599.4,3597.397004,0.538997906
3599,3597.51131,-0.00341131
3599,3597.626965,-0.109169271
3599,3597.743041,-0.204686337
3599,3597.858513,-0.290426734
3598.2,3597.972222,-1.118124589
3599,3598.082764,-0.340024216
3600,3598.189157,0.533887036
3599,3598.291354,-0.58021511
3597.8,3598.389163,-1.74889599
3600,3598.481638,0.423963215
3600.4,3598.56855,0.644459684
3601,3598.651299,1.019603602
3601,3598.732086,0.776879277
3600.4,3598.812881,-0.009147321
3599,3598.894507,-1.456384255
3600.8,3598.976512,0.280537422
3600.8,3599.058525,0.117338175
3601.2,3599.141078,0.345601469
3600.6,3599.224952,-0.397383032
3600.6,3599.310439,-0.488838923
3601,3599.397355,-0.192752648
3601,3599.485495,-0.308286314
3601,3599.574775,-0.410272483
3601.2,3599.665076,-0.311652402
3601.2,3599.75625,-0.412403267
3601.2,3599.848128,-0.500327721
3600,3599.940181,-1.703091851
3599,3600.030819,-2.565116141
3600.2,3600.117501,-1.24156747
3600,3600.198029,-1.38068343
3600.2,3600.2712,-1.118010397
3600,3600.336372,-1.253933363
3600,3600.3931,-1.176635374
3598.2,3600.440687,-2.789772749
3598.2,3600.477523,-2.500532165
3599.8,3600.501746,-0.722945146
3598,3600.512474,-2.341067157
3599.8,3600.509628,-0.367836946
3599.8,3600.49387,-0.312837664
3599.8,3600.466884,-0.259476806
3599.6,3600.43068,-0.395708388
3599.4,3600.38696,-0.510234734
3599.2,3600.337019,-0.604664015
3599.2,3600.281814,-0.492720889
3598.8,3600.222063,-0.762936984
3599,3600.15829,-0.428933719
3598.4,3600.09086,-0.879141096
3598.2,3600.019879,-0.890535583
3598.4,3599.945209,-0.514653134
3597.6,3599.866668,-1.11458722
3598,3599.784007,-0.504444322
3598.2,3599.69711,-0.146209449
3598,3599.606332,-0.200530984
3597.8,3599.512257,-0.242603048
3598,3599.415418,0.102128096
3597.6,3599.316343,-0.153654728
3597.8,3599.215543,0.189787115
3597.8,3599.113555,0.307855321
3597.2,3599.010917,-0.149402638
3596.6,3598.907763,-0.547207577
3596.4,3598.803559,-0.513911857
3596.6,3598.697485,-0.100554757
3596.6,3598.589009,0.081525543
3596.6,3598.478061,0.246114
3596.8,3598.364935,0.581835462
3597.4,3598.250383,1.253708814
3597.2,3598.13571,1.08992316
3597.4,3598.022488,1.317027549
3597.4,3597.912233,1.32343454
3598,3597.806453,1.886127954
3598,3597.706829,1.807947381
3597.8,3597.615024,1.540370497
3597.8,3597.532284,1.48299793
3597.6,3597.459301,1.235439646
3599,3597.39661,2.512042725
3597.8,3597.344985,1.178699444
3598,3597.304953,1.309491662
3599,3597.276545,2.166779406
3598.2,3597.259876,1.216354206
3598.4,3597.254965,1.307833404
3598,3597.261254,0.814641261
3598,3597.277688,0.748334994
3597.6,3597.302836,0.307532875
3597.8,3597.334996,0.478704587
3597.4,3597.372382,0.061300137
3597.8,3597.413264,0.442596764
3596.8,3597.455954,-0.540627086
3597.2,3597.498624,-0.090448938
3597.4,3597.53951,0.118023351
3597.2,3597.57735,-0.076031432
3597,3597.611225,-0.248000492
3596.4,3597.640112,-0.774815237
3597.2,3597.662908,0.079827048
3597,3597.678923,-0.107313289
3597.8,3597.688214,0.66638046
3596.4,3597.691256,-0.723471816
3596.4,3597.68814,-0.630291643
3595.8,3597.678234,-1.107952182
3595.8,3597.660542,-0.958376509
3595.2,3597.634006,-1.383424409
3595.2,3597.59756,-1.184892177
3594.2,3597.550094,-1.940149166
3594.2,3597.490335,-1.652394932
3594.2,3597.417071,-1.385624112
3594.2,3597.329636,-1.13898358
3594.4,3597.22809,-0.72381313
3594.2,3597.11313,-0.726335541
3594.8,3596.985993,0.029879349
3594.4,3596.848414,-0.240675175
3594.8,3596.702441,0.275666378
3593.8,3596.550065,-0.583870614
3593.2,3596.392656,-0.960007071
3594.8,3596.231081,0.783499854
3594.8,3596.066848,0.814841801
3594.8,3595.902413,0.838364969
3594.2,3595.740199,0.291170543
3594.6,3595.582009,0.74713914
3593,3595.42893,-0.732988823
3594.2,3595.28128,0.598073275
3594.2,3595.139242,0.642077679
3593.2,3595.003277,-0.261618009
3592.8,3594.873335,-0.491876501
3592.2,3594.748386,-0.877712395
3592,3594.626795,-0.834273495
3592,3594.506795,-0.600201142
3592,3594.386918,-0.387398283
3592,3594.266185,-0.194816627
3592.6,3594.144203,0.542026069
3592,3594.021176,0.062976267
3591.4,3593.897378,-0.357966945
3591.2,3593.772554,-0.34887205
3591.4,3593.646141,0.039485424
3591.4,3593.517834,0.196011563
3591.6,3593.387802,0.522535076
3591.4,3593.256587,0.43301665
3592.4,3593.125088,1.479693132
3591,3592.994511,0.139653179
3590.8,3592.865644,0.085268183
3590.4,3592.738358,-0.149657556
3590.4,3592.612031,0.021404629
3590.2,3592.486025,-0.014204485
3590.4,3592.359879,0.33164276
3590.2,3592.233418,0.260017353
3590.4,3592.106735,0.571961458
3590.4,3591.980175,0.656306377
3591.2,3591.85449,1.47825578
3591.2,3591.731032,1.441799429
3590.6,3591.611404,0.836069326
3590.6,3591.49674,0.859439334
3590.6,3591.387594,0.873782347
3590.6,3591.284307,0.879856026
3591,3591.187255,1.254024182
3591.2,3591.097041,1.38633236
3590.4,3591.014326,0.552783053
3591.2,3590.939433,1.315047533
3591,3590.872538,1.037137435
3591.2,3590.813937,1.158420598
3590.4,3590.763743,0.315865393
3591.2,3590.721639,1.071025634
3590.4,3590.687102,0.224342144
3590.2,3590.659364,0.037136384
3590.2,3590.637206,0.057241358
3590.2,3590.619263,0.07219374
3590,3590.604302,-0.105342277
3588.8,3590.590916,-1.202584692
3588.2,3590.576935,-1.600069575
3587.2,3590.559267,-2.3162588
3588,3590.534492,-1.241739096
3588,3590.499925,-1.037201535
3588,3590.45411,-0.849873832
3587.8,3590.396433,-0.866711615
3587,3590.326529,-1.438913138
3587,3590.243911,-1.181643476
3588,3590.148336,-0.006653874
3587.4,3590.040485,-0.472551132
3588,3589.921806,0.247434049
3588,3589.794145,0.31756004
3588.8,3589.659843,1.128721808
3589.4,3589.521927,1.64811913
3590,3589.384147,2.093852234
3590,3589.250621,1.907422934
3589.4,3589.125069,1.164410698
3589.6,3589.010166,1.250434869
3589.8,3588.907688,1.315387423
3589.8,3588.818993,1.173157668
3589.6,3588.745049,0.848980424
3590,3588.686343,1.117787791
3590.6,3588.643206,1.531683796
3589.6,3588.615946,0.379787646
3588.8,3588.604069,-0.454281059
3588.8,3588.605744,-0.438407746
3588.8,3588.618427,-0.424263429
3588.8,3588.639648,-0.411648271
3588.6,3588.667171,-0.588196144
3588.8,3588.698953,-0.36668411
3588.4,3588.733145,-0.734749649
3588.2,3588.767964,-0.868626946
3588,3588.801551,-0.982613319
3588,3588.832083,-0.890178124
3587.8,3588.857952,-0.991805322
3586.2,3588.87746,-2.390511344
3588.2,3588.88868,-0.226871766
3586,3588.890052,-2.262287265
3586.4,3588.880232,-1.59960508
3588.2,3588.858145,0.311134307
3587,3588.824026,-0.823503308
3586.2,3588.778754,-1.44244801
3586.2,3588.722467,-1.226113483
3587.8,3588.655233,0.47682737
3586,3588.578001,-1.217210002
3586.4,3588.491872,-0.635450399
3587.8,3588.397829,0.822308483
3586.6,3588.297545,-0.338962687
3586.6,3588.192884,-0.232830313
3587,3588.085203,0.239022416
3586.4,3587.975695,-0.284828604
3586.4,3587.865401,-0.180345145
3586.2,3587.75499,-0.273732144
3586.2,3587.644919,-0.165237242
3588.2,3587.536035,1.810907079
3586,3587.429943,-0.403103817
3586,3587.327875,-0.285934179
3586,3587.229846,-0.179703104
3585.4,3587.135316,-0.647307574
3585.2,3587.0435,-0.678316136
3585.6,3586.953432,-0.136090815
3585.8,3586.86452,0.156464034
3586.6,3586.776952,0.9779365
3586,3586.691609,0.381447179
3585.8,3586.609397,0.229099332
3587.2,3586.531036,1.596405969
3586.4,3586.457602,0.724979409
3587.4,3586.390501,1.641791073
3587.2,3586.331164,1.311284429
3586.8,3586.280866,0.821975946
3586.8,3586.240265,0.759457996
3586.4,3586.209284,0.32232985
3586.4,3586.187311,0.309226086
3586.4,3586.173396,0.294453445
3586.2,3586.16648,0.090429929
3585.8,3586.165339,-0.279023721
3586,3586.168518,-0.040332544
3585.8,3586.174542,-0.206148046
3585.8,3586.18209,-0.163981189
3586.4,3586.190122,0.43697083
3586.4,3586.198157,0.399310982
3587.2,3586.206373,1.113373953
3587.2,3586.215552,0.982355012
3586,3586.226522,-0.268844739
3588,3586.239683,1.6332793
3588,3586.255791,1.418749164
3588,3586.27638,1.21697547
3588.6,3586.303057,1.591096389
3588,3586.337123,0.779626607
3588.2,3586.379375,0.806520266
3588.8,3586.430136,1.19673976
3589.6,3586.489909,1.716426635
3589.6,3586.559704,1.407002724
3590,3586.640656,1.495233356
3589.8,3586.733604,0.994068147
3590.8,3586.839059,1.666912021
3589.8,3586.957294,0.364710654
3591,3587.088186,1.274340418
3590.8,3587.231374,0.746898688
3591.2,3587.38652,0.833974568
3591.2,3587.553163,0.523067276
3589.4,3587.730161,-1.451398343
3590,3587.915073,-0.934001606
3591.4,3588.104976,0.274843982
3589.6,3588.297656,-1.671785412
3589.6,3588.490846,-1.691142079
3590.6,3588.681772,-0.761587798
3590.6,3588.868264,-0.879989792
3589.6,3589.048867,-1.921507338
3591,3589.222162,-0.576148218
3591,3589.387199,-0.704058146
3591,3589.543876,-0.815407313
3591,3589.692374,-0.911148338
3591.6,3589.832924,-0.428758001
3591.8,3589.966114,-0.379032194
3591,3590.092715,-1.274600025
3590.4,3590.212892,-1.870068249
3590.2,3590.325808,-2.008277568
3590,3590.430068,-2.117392436
3589.6,3590.524153,-2.387376848
3589.2,3590.606464,-2.608884292
3589.2,3590.675361,-2.409777567
3589,3590.729416,-2.404081285
3588.2,3590.767429,-2.944070042
3587.6,3590.788043,-3.209391314
3589,3590.789979,-1.539434247
3587.4,3590.772744,-2.870063621
3587.4,3590.736238,-2.516681073
3587,3590.680138,-2.558357239
3586.6,3590.604115,-2.57189541
3586.6,3590.508059,-2.184283652
3586.6,3590.392247,-1.820858629
3586.8,3590.257583,-1.293174933
3586.8,3590.105653,-0.999821481
3588,3589.938816,0.399696804
3587.4,3589.760308,-0.052854674
3588.6,3589.573931,1.245313532
3588.6,3589.383844,1.260383466
3588.8,3589.194415,1.458222216
3588.8,3589.009753,1.439822024
3587.2,3588.833028,-0.084207468
3589.2,3588.666231,1.958385218
3590,3588.511373,2.623343742
3588,3588.371022,0.565361593
3590,3588.247117,2.506757756
3589.8,3588.141069,2.138047286
3589.8,3588.054428,1.988083795
3591,3587.988595,2.970755042
3591.2,3587.945004,2.87841824
3590.2,3587.924949,1.650224069
3590,3587.928525,1.307093188
3590.8,3587.954591,1.934513003
3590.8,3588.001783,1.722456674
3590.2,3588.068734,0.959037462
3590,3588.153467,0.653818445
3590,3588.253288,0.566941284
3590,3588.365256,0.48530225
3590,3588.486513,0.408765741
3590,3588.614372,0.337192752
3590.2,3588.746387,0.458259465
3591,3588.880615,1.12385946
3591.2,3589.015956,1.137646657
3590,3589.151724,-0.175034651
3589.6,3589.286564,-0.581890376
3589.6,3589.418202,-0.562434429
3590.8,3589.544459,0.584245233
3590.2,3589.664139,-0.100769719
3590.2,3589.77667,-0.142297397
3590.4,3589.88152,0.00836173
3590.8,3589.978382,0.327406857
3591,3590.067506,0.41690743
3591.4,3590.149665,0.678860058
3590.8,3590.225854,-0.036084361
3591.4,3590.29692,0.458683759
3591.6,3590.363668,0.514022137
3591.6,3590.427116,0.36912478
3591.6,3590.488299,0.23643136
3591.8,3590.548062,0.303232777
3591.6,3590.607086,-0.018046231
3591.6,3590.665814,-0.115765179
3591.6,3590.724409,-0.203405735
3592,3590.782941,0.094165908
3592.6,3590.841761,0.541440071
3592.6,3590.901687,0.366069813
3592.6,3590.963705,0.206244094
3592.6,3591.028547,0.061246124
3592.8,3591.096636,0.118187622
3593.4,3591.168357,0.540593077
3593.2,3591.244269,0.155177794
3593.2,3591.324865,-7.79E-04
3593.6,3591.410352,0.234579934
3594.6,3591.501045,1.001081939
3594.4,3591.597766,0.539799277
3594.8,3591.701528,0.689349636
3594.4,3591.813006,0.061608213
3595.6,3591.932542,1.006768546
3595,3592.060455,0.139011195
3595.6,3592.196984,0.496034026
3595.8,3592.342147,0.427912419
3596.8,3592.496085,1.112166555
3595.8,3592.659103,-0.174777416
3595.2,3592.830818,-0.9368481
3595.4,3593.009605,-0.854616078
3595,3593.193124,-1.342928886
3595,3593.378841,-1.391430294
3595.4,3593.564268,-1.051386399
3593.4,3593.746889,-3.000381905
3593.6,3593.923493,-2.633310686
3593.8,3594.09038,-2.291784499
3593.8,3594.244467,-2.162564438
3594.6,3594.383784,-1.281923494
3594,3594.507393,-1.810743739
3594.2,3594.614947,-1.512272266
3594.8,3594.706467,-0.861681708
3594.8,3594.782635,-0.844201786
3595,3594.844749,-0.633715275
3595.2,3594.894394,-0.442225343
3594.8,3594.933229,-0.832238704
3595.2,3594.96277,-0.417305162
3595.2,3594.984437,-0.422337443
3595.2,3594.999686,-0.421962808
3595.2,3595.009883,-0.416724197
3595.4,3595.016255,-0.219318839
3595.4,3595.019977,-0.229470133
3595.6,3595.022206,-0.04689991
3595.6,3595.024053,-0.071328952
3595,3595.02639,-0.653750846
3595,3595.029524,-0.59694692
3595.2,3595.033318,-0.352326445
3595.2,3595.037639,-0.319412834
3592.8,3595.041968,-2.53936958
3592.8,3595.044355,-2.221672685
3594,3595.042015,-0.79474859
3592.8,3595.032914,-1.780570203
3592.8,3595.01567,-1.505831033
3591.4,3594.988622,-2.562705586
3591.2,3594.949564,-2.343966861
3591.4,3594.896162,-1.752597787
3591.4,3594.826776,-1.399973711
3590.6,3594.740597,-1.823601001
3590.6,3594.637119,-1.425733405
3590.6,3594.516069,-1.057241645
3590.6,3594.377749,-0.717100835
3590.2,3594.223015,-0.779916056
3590.6,3594.053073,-0.070544852
3590.6,3593.869572,0.187738137
3590.2,3593.674569,0.046279496
3590.6,3593.470231,0.68022373
3590.4,3593.25881,0.678473774
3590.6,3593.042708,1.055055711
3591.6,3592.824608,2.137926393
3590.4,3592.607515,1.017986531
3590.2,3592.393989,0.968438098
3590.8,3592.185728,1.675178226
3590.6,3591.984233,1.540785422
3590.4,3591.791016,1.416498797
3590.4,3591.607239,1.489520458
3591.2,3591.433871,2.299121337
3591.4,3591.272218,2.437129394
3591,3591.123831,1.981288204
3591.6,3590.989996,2.507149143
3592,3590.871817,2.76743147
3592,3590.770507,2.603137366
3590.8,3590.686865,1.313731773
3591.4,3590.620608,1.858483335
3593.6,3590.571252,3.828535457
